	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
vOUT3173	14.5781655391613	4.08163640122197	1.15253882509277	3.54143072003969	0.000397963352780541	0.00648772544094768	up
vOUT2895	179.397011445543	2.88410077504226	0.814346048181646	3.54161573139843	0.000397684359475446	0.00648772544094768	up
vOUT320	48.2410001914587	-4.97970451324877	1.40614589718662	-3.5413853734609	0.000398031762381793	0.00648772544094768	down
vOUT2044	4589.69160546117	2.23708275873315	0.634733518782278	3.52444402656559	0.000424372462642403	0.00685087410983478	up
vOUT395	56.2998068970373	-2.34787591153945	0.66608246258573	-3.52490276117615	0.000423638267678229	0.00685087410983478	down
vOUT1910	22.913122505202	3.83758119548031	1.08940298279391	3.52264612461255	0.000427261435185247	0.00686466705864296	up
vOUT2991	593.82678691616	2.90366952164256	0.824752728016972	3.5206546435125	0.000430482892147662	0.00687705620358788	up
vOUT731	21167.5007605752	-1.12967077149797	0.320960686427823	-3.51965464702486	0.000432109044208841	0.00687705620358788	down
vOUT13	5776.52660397439	-2.44460199079706	0.69601595046265	-3.51227869012499	0.000444281851067985	0.00703759138733982	down
vOUT2275	437.460454539986	2.71728925391343	0.774810833724866	3.50703569908825	0.000453128353906758	0.0071008503995291	up
vOUT1235	15824.9929441815	-2.01436004676426	0.574120095428739	-3.50860397119523	0.000450465124280788	0.0071008503995291	down
vOUT632	12635.8081461398	-2.25269486540969	0.642492799725294	-3.50617916087597	0.000454589118642053	0.0071008503995291	down
vOUT756	129.105075231405	-2.61874633760488	0.747248674419514	-3.50451787638059	0.000457434855973177	0.00711237421222811	down
vOUT3396	39.5162185731623	7.81663341421701	2.23253038172738	3.50124391506334	0.000463091791610261	0.00716730139859183	up
vOUT2443	16.6578399385233	6.91921870783389	1.977114244002	3.49965548466651	0.000465859825872294	0.0071772194177768	up
vOUT3206	2287.50259653742	1.47524022756774	0.421870143720015	3.49690597812682	0.00047068769349322	0.00721863762657329	up
vOUT1101	2430.66106635187	-1.73161236058409	0.495919913074265	-3.4917177450077	0.000479925107768571	0.00732700141905502	down
vOUT313	404.534289688208	-5.19770150027611	1.49409642136914	-3.47882601546768	0.000503615440469004	0.00765404727992081	down
vOUT3091	5055.78810801603	2.14402002326387	0.616646032361378	3.47690556777538	0.000507236435038551	0.00767451000816176	up
vOUT2280	135.404931248839	2.91328646315524	0.83836464995459	3.47496338653238	0.000510923081094877	0.00769577890899159	up
vOUT903	3340.69750566397	-2.31789787638342	0.667803684750299	-3.47092705433351	0.000518664876236096	0.00777766796631372	down
